5762	1037
7379	2
13824	682
3372	5
1485	158
12550	179
13501	62
13307	282
8366	302
5613	98
708	1
9536	36
1197	104
34	1
12053	119
1916	2
3422	17
1342	5
1582	26
2972	222
6583	15
864	1
2147	37
1213	1
3867	1030
4510	862
10755	176
5408	31
1756	1
64	1
5804	7674
346	1
12809	10
92	1
3497	142
8493	91
2673	6
1978	337
2026	47
2284	1
5901	8
160	2
9467	48
776	1
451	3
3728	10
12342	59
1923	1
2112	70
204	2
8198	17
1837	2
5068	1
1265	7
436	1
11513	456
436	1
64	1
3744	9137
7576	36
260	6
1004	1
2924	50
2145	2
818	1
64	1
14523	3600
143	1
4479	56
1684	3
6251	27
8221	1
2345	20
1225	65
272	18
4571	1247
5877	9148
3823	6
1001	1
1304	4
4844	2
12931	1139
9049	29
1602	15
3355	86
11334	3
12136	38
6857	1
6010	1
7153	1
6010	1
9330	124
9567	49
1239	4
2170	8
3610	772
12670	32
873	3
4393	486
4793	1
8622	1
7394	28
2835	144
66	1
6151	411
395	1
959	247
3204	1
6047	1
9228	565
7317	531
5479	18
141	3
450	92
3181	11
5772	1
11763	64
2169	15
10423	50
995	5
524	36
4642	12
3217	226
2229	40
1106	525
1495	4
4405	5
1126	1
8808	114
1304	5
391	19
10639	1333
881	1
4658	3830
881	2
10919	1625
881	1
1134	308
412	14
3346	860
412	3
1247	2
8897	204
1674	1
5914	29
3952	23
71	5
992	1
7215	5
10110	20
7737	53
6451	6
4171	38
3181	13
9326	74
936	378
7068	670
34	1
12402	466
217	2
1951	34
5598	745
1308	2
11334	230
4261	1119
12199	467
3583	43
8238	1
1434	1
2679	40
2090	14
4475	2
1073	4
8402	43
9508	14
162	1
3571	15
5539	267
8750	77
121	14
10774	62
138	1
5231	19
4707	402
8107	55
31	3
11704	209
1087	88
3018	1
559	11
3018	1
10072	743
3018	2
846	5
1825	603
64	1
1184	3402
436	1
11643	47
245	1
8154	5
1687	185
5258	2
1329	18
2716	40
2125	2
4836	363
1924	1
5780	1
10404	5
1709	11
3519	1121
4395	734
25	1
5662	242
6945	18
7879	181
1405	3
1656	1
864	1
2129	11
165	2
2764	103
1967	1
3602	41
384	1
9912	185
162	1
11803	24
1547	198
2993	14
9715	4
6570	1
6822	1
1064	1
9129	42
37	89
9179	124
5715	26
2046	57
4341	10968
4476	2
6028	2
7334	29
1546	62
13651	1033
13278	6
551	2184
1469	17
3262	14
7874	7
836	1
5847	3
2382	4
9035	3
594	1
1686	332
315	5
8556	18
776	1
3437	38
1667	1
1538	1065
3426	1025
3307	187
2216	84
10215	119
10816	8
7230	194
395	2
6004	771
2552	1
1166	2
5441	762
8939	1130
4625	78
8229	42
6834	149
8728	15
121	2
8723	14
2440	1
13124	194
346	1
11279	12
10816	2
5523	76
64	1
13638	613
1988	57
2098	176
204	1
3344	3
5282	841
3689	687
7085	53
3183	3
9889	48
5352	250
183	3
9856	490
1551	27
4102	26
1100	1
5415	12
793	1
7411	8
143	1
10504	335
451	11
7152	3
3181	3
2814	10
472	1
8591	13
25	1
10165	145
2048	3
1523	24
691	16
1523	979
1732	26
7181	2494
436	1
7705	96
2510	20
931	2
1082	1
4417	2
1082	3
1708	2066
31	2
1486	75
6	5
668	780
64	1
14064	5563
5791	1
5003	8
4866	5
8213	427
183	11
1300	772
11647	3
3584	3
59	1
8605	6
1930	1
2047	8
34	1
8629	13
11345	161
4057	1
5101	576
2748	939
2794	17
9688	452
1100	1
7450	300
4264	146
16	14
1363	1
3777	66
5875	605
10827	34
183	3
3057	15
8800	8
589	1
1761	1
5183	9
820	1
2363	124
276	5
4382	873
6145	8
10609	656
6708	794
8044	64
162	1
1133	126
2196	190
9727	127
1627	2
514	1
395	2
4464	713
8159	16
561	2
64	1
5361	5397
2937	5
5250	32
2634	5
1548	2
6358	12
1548	1
64	1
5402	9139
3952	9
4799	1
1755	11
5409	45
64	1
9012	6513
52	267
5238	14
1684	4
2411	36
386	2
9248	954
1278	11
2423	57
5821	193
10090	185
5752	16
3017	3
162	1
1570	1090
10228	105
4021	112
8566	190
5629	162
8807	12
11420	40
92	1
7419	65
344	1
1501	3
1100	2
7422	356
6685	162
2012	8
8427	16
1855	15
143	1
7650	82
776	1
14274	260
864	7
54	855
3662	1144
3322	294
2067	288
3322	10
9827	1
1163	1
594	1
5067	149
64	1
7619	6038
659	2
4176	90
10592	241
10180	707
8720	67
4326	74
1773	1
1397	265
570	17
8422	617
1316	3
3126	278
2635	3
2010	36
2108	642
5072	782
6533	171
238	1
2847	37
238	1
12204	15
238	1
12656	36
238	1
6626	15
238	1
1060	3
238	1
10169	1
238	1
3000	2
2189	117
325	2548
4628	54
162	1
1361	1985
1046	26
1343	1239
2604	48
11393	235
34	1
9868	49
4506	1
5393	4
930	7
1919	3
2023	47
5108	8
5490	1
346	1
162	1
5033	5
987	2
516	94
3156	42
516	77
9332	377
1021	5
5967	2
1821	2
3466	87
332	1
228	1
4807	13
820	1
1965	376
207	6
10211	1361
8254	7
2371	2
8114	47
5146	21
9696	125
3404	718
34	1
5669	11
2396	4
5044	52
1100	1
7858	226
10459	61
8599	41
5054	10
12696	36
1399	566
7106	698
3375	10
5063	1024
847	41
7137	268
2349	318
1233	7
421	10
9579	20
2979	291
1761	5
13438	23
4553	231
9481	438
2005	30
9521	115
2005	3
11978	2
9320	2
2032	9
3243	2
5336	1
4723	154
1116	1
10333	4
346	1
11926	13
10468	14
41	1
1686	37
9093	20
6607	60
1414	65
2369	15
11995	191
12845	13
9452	8
6882	12
1695	206
590	3
6800	58
251	1
11129	480
1802	2
2372	3
864	1
4856	106
2462	81
9429	213
1048	4
5246	68
6110	30
171	1
4714	373
7392	1096
1166	11
6244	109
10116	908
930	7
2125	1
4474	9
10156	13
833	3
114	3
7102	63
5309	32
10190	30
120	142
86	1
10284	12
10787	18
2950	3
1399	7
5531	1
5658	18
237	3
3782	1
421	2
3782	1
2552	1
6696	1
776	1
8341	28
2274	3
258	797
3162	105
258	2438
2635	1
3144	1
143	1
433	18
2339	4
521	2
4866	5
5453	655
870	269
659	7
9984	39
1569	323
70	2
1542	15
7542	277
11283	3
183	3
3044	14
5032	5
1942	17
25	1
4131	233
9152	1
10035	1
5193	747
5802	97
13059	131
8035	7
895	22
114	17
3825	8
1894	223
8375	234
2191	470
639	2
2557	69
9669	2
8019	2
2035	15
9932	938
395	1
6366	13
226	2
12339	439
2706	8
1325	2
11666	54
10010	24
7496	83
2649	4
2958	1
12828	105
16	71
286	304
64	1
5619	3674
2771	3
6773	3
9905	5
3683	2
1916	2
210	17
802	20
10678	3236
2602	7
6267	3
6013	49
2346	16
9036	91
11790	106
4766	53
5645	52
212	2
8003	124
2252	1
7853	1
7198	8
3653	21
92	1
3229	82
9054	158
3934	29
3425	26
12768	21
304	1
8972	5
2440	1
9011	18
1082	1
4566	4
34	1
5767	56
5336	1
3690	387
3425	1
680	1
4516	2
212	8
5088	6
6174	488
1930	35
11341	15
442	19
6631	3
451	1
2549	23
34	1
11999	152
12528	308
2482	19
1417	2
7067	152
8475	142
5472	7
9475	614
12429	1924
1098	121
572	3
3997	4
572	2
2190	75
5015	3
1407	3
4252	14
1938	5
2650	306
1165	11
8589	1
13197	1219
3086	2
34	1
5265	423
31	5
4916	90
1304	3
5372	11
864	1
1768	12
2552	1
5089	1
8304	746
4353	2204
2761	1
4958	61
7750	64
13556	69
2435	11
8435	1
66	2
2944	241
5211	39
4800	74
4445	35
13288	46
92	1
14230	30
133	1
5495	187
846	38
11958	148
7416	450
168	25
8334	1
1046	5
87	80
4348	1224
7774	318
11890	78
1126	4
11320	1113
3114	2
1208	138
7025	29
12439	889
1770	1
6225	1
561	63
2666	516
7819	16
7720	222
6389	2
531	1
34	1
8712	9
791	3
6884	104
873	2
12473	84
561	9
2357	176
1936	10
7850	164
7051	3
13131	77
5528	18
6502	4
10573	331
1786	11
25	1
1968	134
6274	135
9039	155
185	3
2719	84
4483	57
8775	8
5006	2
994	3
2634	141
2583	24
9963	153
213	4
4924	1
3827	2
7498	2
3335	2
12345	84
6825	351
6101	1
6295	8
211	1
8793	1
143	1
1724	563
1656	39
10185	2935
6	2
9271	30
945	19
547	1
165	1
5671	65
386	2
9901	2
13794	539
10568	6
162	1
8757	1619
162	1
5538	2
162	1
5705	1505
436	1
256	1084
848	445
3207	13
9739	27
10244	1
10973	6
3876	7
34	1
4788	584
11132	192
641	335
6780	1
1626	1
6228	16
10032	4
7785	1303
4786	23
64	1
4980	9480
6300	13
2996	1
9511	18
5660	1
370	3
8468	4
66	1
5710	388
34	1
5710	354
66	1
3868	4
389	12
10819	219
11108	635
595	7
13812	136
10266	416
386	2
12914	202
2402	8
11443	37
2125	1
9323	83
6	4
3140	139
34	1
1130	18
1194	1
5641	56
25	1
7457	143
4325	896
2978	283
64	1
8856	7068
436	1
9299	28
5840	1013
3984	1152
1103	3521
1255	3
3592	17
3576	35
1001	32
6013	110
34	1
8095	205
34	1
63	49
2840	11
2252	1
3256	385
2252	3
162	1
1682	5000
2067	380
2302	34
436	1
13875	625
34	1
177	10
1485	38
4530	16
384	1
6961	40
1329	3
117	6019
143	1
12295	18
436	1
12295	815
5688	223
667	1619
3358	25
7740	39
2372	1
1767	108
2019	2
4953	20
1643	72
9935	386
1384	3595
14524	5462
1871	24
3348	11
12158	2507
9411	399
312	6
2096	75
3556	12
10418	629
1306	4
11070	10
2427	25
2937	5
310	1
6252	7
34	1
559	17
162	1
8609	9
138	3
907	40
384	1
907	127
4056	1
1482	1
3797	1
5807	29
66	1
1716	260
64	1
10518	3285
4839	595
1224	19
8507	2
843	3
2412	4
4984	4
1251	3
1522	19
92	1
9698	93
892	8
946	1
11877	22
486	9
6039	38
486	1
7546	10
3513	2
422	1
9179	1
7135	20
2625	9
472	1
799	11
8892	128
3240	645
165	1
2815	120
25	1
2768	176
64	1
2334	8210
5189	479
2011	124
143	1
3740	37
2020	1077
1198	3633
143	1
13807	557
11045	1019
8200	254
2966	9
8427	19
11895	1875
14301	6536
97	6
8652	371
2284	3
902	12
2149	283
9663	12
8669	64
528	3
13247	813
10092	16
992	1
6654	11
9305	135
594	3
1247	2
6632	290
8254	3
1804	1
162	1
1680	74
6647	116
34	1
9021	179
34	1
10848	1
34	1
13315	4
34	1
9616	5
34	1
13543	7
34	1
3898	39
140	1
3936	160
140	1
4160	21
140	2
6	3
6562	831
13270	25
6071	171
162	1
2108	28
14149	30
9230	5
2244	99
4023	2456
3728	1
5209	10
624	2
1362	5
8890	213
6684	744
14239	1062
2017	284
62	2
8729	90
10860	2
12141	183
9183	13
573	74
2633	559
5782	14
6118	1386
13354	3555
34	1
6693	718
552	22
2000	766
553	170
1062	1
6	1
11015	163
162	1
10741	4
12565	47
3410	1
2306	17
5368	2
985	6
82	13
9880	6
10528	22
436	1
7262	156
820	1
6951	1407
3757	25
9578	684
10753	15
4247	3
992	1
1240	142
1627	1
9055	1
5865	1
9055	1
8255	1
4119	3
64	1
8970	1711
10673	2837
8204	20
5552	13
7825	12
1461	42
5932	57
2369	8
8948	132
3577	77
4333	4
931	1
4442	26
8763	84
2551	130
3728	4
1078	27
3966	3
6189	80
2121	400
3171	2
212	4
125	8
1653	217
1207	239
11697	76
599	16
9082	141
188	3
436	1
1350	341
7384	408
7016	29
2440	1
10965	10
64	1
12884	5919
9145	656
8885	67
468	9
3452	680
312	2
3166	228
10743	3476
9896	30
3076	4
761	1
395	3
5355	939
436	1
5355	302
1336	56
1901	47
5498	52
2620	2346
1684	1
6997	2
2776	35
2683	137
3825	13
10746	605
864	4
7390	255
639	2
6987	12
64	1
4181	6455
2440	1
2505	9
143	1
10009	75
66	1
8875	220
1150	2
8805	50
2351	1
10311	797
2440	1
10098	3
401	1
9110	97
9494	240
4718	70
92	1
2857	66
3484	2
9330	207
5397	144
7032	15
12571	1
5815	5
8742	123
2281	1
794	57
2281	1
10080	377
2281	1
529	1
1609	20
1894	82
2261	34
6718	250
8442	7
4560	9
10822	7
7135	9
999	1
13804	314
3375	2
660	5
2791	922
864	1
396	280
2355	36
6121	34
8449	1
11881	2
1134	9
485	3
6086	49
485	8
11457	1
485	1
11324	462
7267	2
2657	5
373	2
992	1
4721	88
11033	3
4721	141
12200	5
5885	1
7301	1546
779	17
5263	30
7265	434
8766	96
1179	1
386	1
1614	2
4447	2251
12392	17
6	1
7378	144
165	4
8217	803
587	2
3353	565
2962	4
6702	14
165	4
8349	68
3515	46
11860	60
6816	35
4354	470
9571	240
5511	9
4565	1
1929	56
723	5
12144	23
64	1
7613	1022
125	25
1376	1
10743	2115
1574	55
6199	8
1377	18
5802	39
984	25
6013	14
984	9
351	64
3403	30
8520	71
5493	1
4527	937
7386	640
1614	161
12519	52
864	1
10129	214
2609	5
6722	1836
506	262
12677	143
3828	1
5651	54
12100	224
10117	211
10692	268
8744	18
7852	5
987	1
2220	4
2537	5
162	1
4462	7
5486	667
2066	82
4918	427
2577	27
6211	1
7862	2
472	1
111	136
4566	3
1918	7
3042	176
5602	10
64	1
2037	1845
34	1
4839	236
34	1
4839	203
2284	1
845	15
1333	1
708	1
1901	51
1336	78
12907	473
1697	8
12592	691
1697	7
73	114
872	972
310	1
2283	23
5017	10
3713	68
143	1
2147	106
436	1
3621	130
1048	1
4999	11
4750	258
1700	232
2603	330
2332	97
34	1
6444	244
34	1
3474	82
2008	2
8562	77
580	2
398	632
3654	5
1731	21
3425	1
1645	2
5226	194
9467	65
2458	2
4043	14
7373	163
1129	9
3824	257
7559	18
214	1
4163	113
34	1
4064	390
251	1
3346	210
2217	16
4648	1290
1439	2
4854	126
9797	86
358	3
5524	13
4280	11
64	1
6789	3087
6679	32
7512	34
1773	1
7127	1
5534	1
5328	2
3621	424
1702	2
1020	34
272	2
8403	405
2565	60
6012	8
5877	4
3432	493
1001	48
960	43
1001	7
893	6
3649	78
1004	8
307	6852
29	1
7415	7
1252	4
7415	214
2252	2
13786	14
10319	1
8622	2
162	1
376	35
358	22
1540	629
1808	1
7436	1
3372	3
5632	16
7058	139
7177	10
4151	52
4208	51
6675	7
11761	7
6837	81
3665	5
3481	44
3181	11
2290	100
1019	10
3259	12
1973	1055
9966	2655
13924	991
9966	185
7045	2
1126	3
3217	574
143	1
10620	11
4780	1
9005	3
1125	370
12976	511
6195	56
14073	60
1417	3
8808	102
6945	9
1337	59
6477	1292
881	1
9557	2347
881	1
6766	135
881	2
384	1
3019	312
162	1
65	18
846	1
8080	13
6339	75
71	8
5352	1
2558	2
1920	208
2496	27
1082	3
5329	73
10109	2
7215	10
64	1
5142	2288
160	1
5551	1
143	1
8017	107
1656	1
9784	8
346	1
8399	12
6	1
2335	145
59	1
1278	2
5336	1
1317	1178
2250	8
1081	252
217	4
11162	986
820	1
9058	11
162	1
4446	96
4434	116
3018	5
6441	277
4515	108
13561	119
5258	2
2923	1
3877	21
64	1
10464	2388
62	2
4836	414
2351	1
5574	368
5696	20
8013	35
436	1
2535	80
3643	1
4791	35
4516	1
214	1
9018	152
4432	287
538	6
7498	95
4083	2
7641	65
6599	458
2689	2
436	1
8820	73
1359	1
3602	19
138	4
6089	525
344	3
10579	438
12967	475
7308	31
2959	564
2993	9
3019	517
2993	7
1426	7
13026	818
1128	28
6991	959
8920	117
9606	75
836	2
6240	25
162	1
7213	27
34	1
11747	23
162	1
4341	2199
9604	153
6028	4
2091	5
1332	1
11753	482
1332	5
600	3
878	75
1395	26
1538	1138
108	897
8483	16
2753	7
10961	41
3592	15
1832	6
5098	9
22	5
64	1
8546	1896
138	2
9362	599
226	1
590	92
8153	1256
590	2
1315	3
9521	436
7147	3841
5321	75
7134	1
10181	69
10531	27
4415	1
1100	1
4580	3
5996	18
3183	1
9408	21
3183	3
1606	21
3183	2
10813	439
4527	136
162	1
150	2
162	1
9809	2
992	1
5415	5
2644	27
2245	493
6573	2
1157	8
7607	183
13207	1997
620	1682
5339	2829
2305	30
2436	120
523	1
2969	138
421	2
1523	11
6491	56
9893	493
217	1
3862	3103
204	1
9966	18
1887	2
4417	16
25	1
4402	200
1773	1
5787	879
121	4
5351	40
92	1
4162	2
1471	19
1025	59
6945	32
3337	854
3703	12
1486	51
34	1
6954	262
5077	42
13817	56
1794	3
6719	26
2038	6
1072	14
2795	2600
5319	38
9242	72
8263	3
92	1
4035	264
217	1
9227	29
11123	127
4057	1
3127	2453
4057	1
143	1
10055	207
6135	1120
2748	1498
2744	134
266	13
7725	105
266	4
2274	1
8816	305
1004	4
11041	1257
1930	1
7314	11
981	12
6907	6
126	3
3236	14
525	1630
10969	790
2369	3
589	2
3957	117
1307	25
1674	1
6804	36
276	5
3702	5
496	1
9293	3686
8892	94
2518	372
5429	2
4255	4
436	1
283	73
143	1
10958	53
34	1
4896	70
13211	96
4755	1
2960	37
2909	70
1363	3
4107	75
6172	67
741	16
4957	4
1548	2
9763	1
1548	1
6	1
1270	200
3382	1
7410	1
3959	3
1796	1
471	215
1796	14
1269	1221
1989	23
11183	39
9145	454
4767	177
7931	2547
2645	10
4144	908
143	1
6477	5
6283	59
1819	482
2968	15
8320	114
92	1
9248	1541
864	1
11003	10
2440	1
1206	14
793	1
12397	7
1587	7
5995	4
6629	58
11051	277
5886	1
7441	1
1166	5
631	125
4496	2
8604	152
7532	78
10825	19
12204	64
14212	1232
6654	151
3322	26
11131	84
12101	39
3163	8
1568	1
6145	29
10137	4154
10410	12
10425	20
1930	15
3235	51
552	5
11527	40
2848	1
2706	85
9702	416
980	4
594	1
7642	252
864	1
7961	20
1922	148
235	11
12525	3
505	448
214	1
4855	266
25	1
9222	50
4405	34
238	1
7538	1
238	1
3410	34
2165	2532
185	3
7394	21
13261	78
10944	10
1213	1
8276	9
143	1
9557	346
2848	1
11145	52
2738	1
3257	5
4516	4
5108	2
7769	130
5108	12
64	1
13996	3799
143	1
2083	28
3236	15
1302	3
3079	30
1302	4
395	1
2217	1708
3000	2
7191	101
2846	127
1021	3
12160	34
13143	12
6140	8
2460	23
310	18
332	1
5940	237
7661	30
8314	834
6489	279
10648	19
3605	116
3105	6
6924	5
12394	2
11884	2
245	1
5063	34
34	1
478	6
4565	1
8978	798
14355	4776
276	9
70	2
9579	14
4077	5
10437	64
14265	223
10292	2911
523	1
3958	193
143	1
13178	24
4700	30
2005	1
34	1
12513	92
2284	2
6473	109
3285	44
2692	71
1083	1
6763	5
45	8
12822	2423
6199	40
357	11
6200	4
4681	27
6404	4
854	37
143	1
13310	42
4447	73
7430	10
422	1
70	1
2557	60
7496	62
1936	1
6604	3
8999	767
7044	12
162	1
8797	2
176	18
9506	420
893	2
3796	16
3437	37
1297	44
5942	270
7439	35
9887	3
3439	2
25	1
7602	217
6504	328
10716	178
143	1
4120	95
3062	10
12608	486
3267	1191
10574	980
3482	50
2477	749
64	1
9378	88
662	377
9503	288
165	1
2459	1
2801	13
4474	76
9550	169
833	6
4024	88
5239	1
133	1
5850	142
251	3
6574	1070
4083	2
3559	89
642	24
12149	635
1302	3
3079	24
2794	220
9343	300
133	2
2080	286
796	1
473	1
64	1
2476	2672
6389	456
1563	182
2980	32
2970	19
793	1
6674	11
8875	579
79	82
3284	1
5658	1
304	1
9450	10
3966	4
9450	45
11226	1060
4220	10
1165	1
3782	1
4435	5713
913	1
1246	26
1242	4
1491	40
1685	702
1471	5
1026	40
442	1
6582	1
658	117
2758	78
3926	2
7979	421
1996	1
545	1
217	2
9156	2323
62	2
8429	100
3798	11
2503	12
2708	1
11034	6
238	1
10607	4
7554	211
4276	1213
7313	4
1812	24
2274	3
3004	98
92	1
7448	1
6583	1
3203	1
6807	2
3961	3
329	3
674	4
4693	61
384	4
3181	1
2468	2
291	111
601	54
8707	8
3224	1
162	1
10592	12
94	1
222	1
5399	4
7350	777
1761	19
2191	633
4570	8
4373	2
1004	5
6366	4121
5474	230
7249	375
9568	25
2817	1
3492	43
2817	2
7516	4
2817	1
12982	37
4366	1163
3150	26
5362	8
6838	1
315	1
146	823
67	28
66	1
5475	2
178	4
2424	5
310	9
4187	797
9214	151
12828	127
8118	1552
4827	969
217	1
286	430
1936	1
2651	2
2244	6
4008	63
6727	14
4531	81
6606	2
4121	8
3887	21
328	856
10406	367
2271	779
1469	2
12012	5
4130	1403
5462	129
34	1
9950	491
421	3
7914	2
1733	95
1545	7
776	1
14525	5040
162	1
1782	175
476	12
4872	88
237	37
4566	28
1704	15
1488	108
1004	1
6775	22
6925	16
10580	382
7313	7
11699	579
436	1
8153	120
5755	1457
2155	20
384	1
6716	7
5688	179
12092	354
211	1
2796	4
4476	6
617	4
226	3
9480	69
3898	45
572	2
9351	196
572	4
9865	21
572	2
8932	47
5834	17
1892	1215
6499	435
10463	254
14526	5335
77	4
3695	20
1165	3
3695	8
2372	1
3923	28
846	6
8607	132
143	1
9203	655
696	2
1659	12
947	5
5000	1
776	1
1802	67
1278	7
5399	6
4454	1
752	2
5249	1174
1473	949
1048	1
2944	1
64	1
73	6802
386	1
5785	2
436	1
6665	931
1796	68
4336	60
162	1
4915	24
344	1
5941	121
2954	163
10239	237
436	1
2161	56
524	55
9716	40
162	1
3269	478
1401	3
2795	42
1273	1
805	128
2353	1
5890	46
1051	1
5751	2
64	1
3028	7851
34	1
4264	363
1684	3
2719	14
590	6
8775	2
9574	441
5985	2
7541	932
4206	57
451	35
1355	3801
3708	4
421	9
1936	2
3522	2
6640	1
5930	5
2123	18
1231	139
4606	714
382	813
143	2
2313	360
13600	57
121	1
1451	1
707	1
10062	458
1564	9
7194	1
4526	1
1248	324
1090	143
594	1
10105	253
10310	855
187	8
464	2
6752	15
14291	2601
3829	280
34	1
641	226
7134	1
12030	78
820	1
6590	1540
5771	259
8624	427
92	1
5823	150
34	1
182	496
34	1
5449	193
596	7
4798	64
1426	11
11184	5105
245	4
7349	1256
138	2
3868	77
6659	2
4155	1
1100	1
6985	2
594	1
229	1081
7604	901
4500	34
204	1
1882	1
1773	1
8505	486
3468	40
3298	11
1962	1
7935	447
77	10
3140	91
1804	1
1155	54
3172	77
1123	3
8338	14
1123	1
2320	282
11124	28
5000	810
4403	906
9016	9
5208	18
6116	1
1845	1221
97	1
9813	1
6	1
4439	98
864	1
7347	64
4222	1
8699	54
436	1
5028	618
1771	1312
10629	21
34	1
8932	20
8636	1
10527	14
143	1
3285	87
6176	28
311	986
3867	79
2252	1
6473	80
2252	1
34	1
2076	27
66	2
8758	71
1239	4
2531	2
160	67
9677	1182
8245	2
9653	26
6040	837
3794	1409
34	1
8569	82
11120	21
6961	123
45	5
6024	1912
143	1
6024	102
8307	1
5148	2
133	3
7672	413
3375	1
6450	1
80	507
5912	14
9152	1
1648	1
4476	4
11070	30
3592	30
3382	4
287	5
8437	15
12639	33
10766	6
6775	390
9007	27
165	1
7301	1
1082	1
9661	9
9281	677
2756	1
64	1
13961	2006
1316	1
907	3
7644	739
1482	9
64	1
12191	2077
2972	204
2822	26
1081	349
2822	59
11648	723
5384	6
6	1
870	93
3918	119
8900	469
48	27
4390	630
472	5
9698	186
1684	26
10483	21
3444	13
4696	42
143	1
8260	472
92	1
7042	102
5429	1
7529	4
628	1
183	3
6056	15
5427	51
1329	1
8359	10
165	1
7482	11
333	2
2647	4
992	1
2162	7
1150	7
56	28
581	3
3715	5
358	29
5938	237
992	2
8367	91
226	4
12465	285
9052	223
7130	106
4885	275
2228	253
165	2
5774	35
818	31
1680	3316
11293	309
34	4
8665	175
34	1
7411	125
34	1
4250	1
34	1
6186	1
1058	3
8414	282
140	1
7181	20
140	1
4924	1
1518	2
13134	1
2418	63
5107	643
744	6
451	1
1776	3
66	1
7416	2
11588	181
5782	13
4737	13
14099	258
92	1
3581	243
451	5
1048	2
1173	1
10767	1
3169	634
2022	12
204	1
4440	2
3337	30
1062	2
9698	659
1062	21
3099	54
1062	2
4783	2
1062	4
5995	531
2286	10
2824	719
3410	6
2125	1
1199	260
9458	44
7722	101
2724	1
8463	10
523	1
11407	272
292	129
7999	31
9104	144
469	2
1616	1
469	1
6900	19
12974	135
11319	328
8253	1953
891	49
481	5
25	1
1952	26
1439	2
7362	203
6361	25
4891	2
1659	11
696	2
14527	6274
14476	1118
1531	1
5635	7
7503	156
5635	105
2227	2935
7071	142
1674	2
9875	36
7680	7
11457	1
66	1
1111	197
8450	1062
638	6
1506	175
270	1
2632	200
7468	4473
2959	3009
3171	2
10973	10
125	6
864	4
6312	1272
864	1
4032	85
5473	9355
3230	145
287	12
188	185
2151	2
188	13
9082	28
188	4
143	1
8007	2
960	45
2151	2
3359	2
5138	1
4470	45
2809	353
3467	2
3592	19
1024	30
7351	182
13845	166
10637	1401
8061	8
11866	58
66	1
7	139
5375	186
7	993
3621	232
1950	213
395	1
2629	765
9902	18
1049	217
3731	79
1945	57
12498	33
1945	178
2309	1062
427	397
1887	1
1838	35
818	1
6653	18
70	2
6653	5
10959	298
4824	2484
2603	8
5355	4
1128	5
1895	85
1395	153
1895	520
4754	116
7467	1044
384	2
100	1
723	8
3374	137
64	1
7390	2155
9853	120
425	8
7257	2
891	1
644	20
2210	86
2155	77
7799	2560
9179	34
1720	1
875	2
4145	17
603	1
2478	89
8576	62
6940	21
1213	1
519	180
7902	422
6415	2970
67	1
2466	2
1808	1
12784	16
13040	15
6873	68
2822	2
2857	75
5351	9
162	1
6491	37
9330	706
7248	7
5337	1
6532	12
10697	92
4035	12
443	1
4127	89
443	1
2048	12
5902	123
9477	5
10026	45
2014	2
94	2
3521	82
1644	5
4434	208
8221	17
855	10
6594	3
820	1
811	597
2614	11
2111	113
1088	2
5768	166
2440	1
12887	675
6	1
7005	19
204	1
2207	12
864	3
3630	174
13618	237
11607	129
12586	902
4707	1347
34	1
5391	21
434	14
4058	574
3952	6
373	3
2528	1
2528	1
4371	962
9396	118
2859	3
4687	38
310	11
7216	84
4150	75
6807	7
992	1
7556	37
169	6
1179	1
1484	48
7710	14
25	1
7710	181
5140	198
6283	100
1002	298
3305	11
9614	113
8349	17
64	1
8574	2341
587	2
7166	810
143	1
9733	73
162	1
4454	11
11840	168
1376	1
8320	50
1376	1
1100	1
2179	175
1936	1
5599	19
2113	174
5301	2336
5068	4
9289	1
2622	1
12937	74
1773	1
1581	251
7257	3
350	4
11224	204
11261	41
34	1
8780	396
2602	1
1203	5
436	1
8614	92
2525	23
435	43
9687	290
965	4
183	4
4011	29
2318	15
6350	139
92	1
8278	30
317	1
3280	10
1439	2
13580	305
639	40
8917	570
7563	100
11973	1010
820	2
12396	342
7744	1
13351	36
5845	826
2939	182
6664	496
202	21
238	1
3306	7
4309	94
987	3
66	1
8854	102
4393	2519
4013	161
1340	578
2569	15
25	1
111	128
8699	572
1850	320
10529	23
10586	1
1674	8
10586	9
7301	1496
718	594
395	1
8366	3
987	4
1615	273
4875	9
708	1
8323	298
2318	1322
10044	678
3135	71
3028	8
6699	18
8747	53
872	2386
1194	1
1774	2
909	4
1506	4
1808	16
426	823
5599	51
7871	3
3752	244
4772	2
818	1
4999	29
2093	4
4999	5
1213	1
6444	112
64	1
10769	2956
2848	1
1676	40
8377	145
8562	23
1082	61
2409	5561
4757	180
4219	20
9173	1
1129	4
875	2
1844	43
64	1
4163	9557
344	1
809	326
34	1
10246	185
937	4
6854	52
11314	500
4713	671
7091	2630
436	1
13265	1301
436	1
10764	143
436	1
4559	7
436	1
94	1
6310	2
3234	12
3993	42
6578	10
6186	15
1785	979
3453	18
340	228
3712	1843
2109	32
6354	32
217	1
3812	39
10326	286
11318	15
660	1
3438	60
304	1
192	3
13663	2
1748	1
610	9
6466	69
3077	9
1859	5
6224	279
11766	898
3791	6
7688	6
4163	5
6058	468
1100	1
3275	54
8954	26
8954	428
25	1
7632	79
384	1
10932	279
4083	1
4031	5
10496	3425
4031	49
4309	189
7170	21
1019	5
1540	97
5212	100
4154	40
138	3
4701	454
56	10
6334	8
8706	372
5639	420
749	1
6936	6
34	1
